# x_m,y_m,w_tr_left_m,w_tr_right_m 
-5.841216,-1.373532,0.0,0.0
-5.8414998,-1.3834301,0.0,0.0
-5.8417215,-1.3935155,0.0,0.0
-5.8418751,-1.4035772,0.0,0.0
-5.8419613,-1.4136016,0.0,0.0
-5.8419812,-1.4235882,0.0,0.0
-5.8419357,-1.4335367,0.0,0.0
-5.841826,-1.4434464,0.0,0.0
-5.8416498,-1.4534744,0.0,0.0
-5.8414072,-1.463546,0.0,0.0
-5.8411008,-1.4735758,0.0,0.0
-5.8407317,-1.4835637,0.0,0.0
-5.8403013,-1.4935093,0.0,0.0
-5.8398109,-1.5034125,0.0,0.0
-5.8392544,-1.5133965,0.0,0.0
-5.8386312,-1.523456,0.0,0.0
-5.837949,-1.5334706,0.0,0.0
-5.837209,-1.5434402,0.0,0.0
-5.8364126,-1.5533651,0.0,0.0
-5.8355611,-1.5632451,0.0,0.0
-5.8346443,-1.573202,0.0,0.0
-5.8336621,-1.5832284,0.0,0.0
-5.832626,-1.5932085,0.0,0.0
-5.8315375,-1.6031428,0.0,0.0
-5.8303976,-1.6130316,0.0,0.0
-5.8292078,-1.6228754,0.0,0.0
-5.8279503,-1.6328205,0.0,0.0
-5.8266338,-1.6427953,0.0,0.0
-5.8252689,-1.652725,0.0,0.0
-5.823857,-1.6626104,0.0,0.0
-5.8223992,-1.6724524,0.0,0.0
-5.820897,-1.6822517,0.0,0.0
-5.8193224,-1.6921918,0.0,0.0
-5.8177027,-1.7021022,0.0,0.0
-5.8160418,-1.7119719,0.0,0.0
-5.8143416,-1.7218022,0.0,0.0
-5.812604,-1.7315944,0.0,0.0
-5.8108215,-1.7414014,0.0,0.0
-5.8089848,-1.7512793,0.0,0.0
-5.8071151,-1.7611231,0.0,0.0
-5.8052142,-1.7709348,0.0,0.0
-5.8032837,-1.7807165,0.0,0.0
-5.8013254,-1.7904702,0.0,0.0
-5.7993239,-1.8002822,0.0,0.0
-5.797293,-1.8100909,0.0,0.0
-5.7952382,-1.8198786,0.0,0.0
-5.7931609,-1.8296479,0.0,0.0
-5.7910623,-1.8394015,0.0,0.0
-5.7889412,-1.8491536,0.0,0.0
-5.7867963,-1.8589179,0.0,0.0
-5.784633,-1.8686752,0.0,0.0
-5.7824521,-1.8784289,0.0,0.0
-5.7802543,-1.8881822,0.0,0.0
-5.7780403,-1.8979383,0.0,0.0
-5.7758217,-1.9076524,0.0,0.0
-5.7735891,-1.9173705,0.0,0.0
-5.7713412,-1.9271017,0.0,0.0
-5.7690781,-1.9368496,0.0,0.0
-5.7667999,-1.9466177,0.0,0.0
-5.7645216,-1.956345,0.0,0.0
-5.762249,-1.9660104,0.0,0.0
-5.7599608,-1.9757061,0.0,0.0
-5.7576564,-1.9854357,0.0,0.0
-5.755335,-1.9952029,0.0,0.0
-5.7529961,-2.0050112,0.0,0.0
-5.7506925,-2.0146408,0.0,0.0
-5.7483791,-2.0242802,0.0,0.0
-5.746046,-2.0339691,0.0,0.0
-5.7436921,-2.0437107,0.0,0.0
-5.741316,-2.0535087,0.0,0.0
-5.7389298,-2.0633123,0.0,0.0
-5.7365953,-2.0728672,0.0,0.0
-5.7342362,-2.0824838,0.0,0.0
-5.7318509,-2.092165,0.0,0.0
-5.7294378,-2.1019139,0.0,0.0
-5.7269951,-2.1117334,0.0,0.0
-5.7245464,-2.121526,0.0,0.0
-5.7221564,-2.1310331,0.0,0.0
-5.7197345,-2.1406123,0.0,0.0
-5.7172789,-2.1502663,0.0,0.0
-5.7147876,-2.1599973,0.0,0.0
-5.7122588,-2.1698079,0.0,0.0
-5.709691,-2.1796989,0.0,0.0
-5.7072239,-2.1891333,0.0,0.0
-5.7047178,-2.1986452,0.0,0.0
-5.7021708,-2.2082365,0.0,0.0
-5.6995809,-2.2179092,0.0,0.0
-5.6969461,-2.2276651,0.0,0.0
-5.6942644,-2.2375062,0.0,0.0
-5.6916054,-2.2471753,0.0,0.0
-5.6889945,-2.2565832,0.0,0.0
-5.6863371,-2.2660704,0.0,0.0
-5.6836313,-2.2756381,0.0,0.0
-5.6808757,-2.2852874,0.0,0.0
-5.6780684,-2.2950191,0.0,0.0
-5.6752078,-2.3048345,0.0,0.0
-5.6723755,-2.3144533,0.0,0.0
-5.6695989,-2.3237866,0.0,0.0
-5.6667699,-2.333197,0.0,0.0
-5.6638862,-2.342686,0.0,0.0
-5.6609452,-2.3522553,0.0,0.0
-5.6579448,-2.3619066,0.0,0.0
-5.6548823,-2.3716415,0.0,0.0
-5.6517555,-2.3814618,0.0,0.0
-5.6487793,-2.3906985,0.0,0.0
-5.6457533,-2.3999801,0.0,0.0
-5.642666,-2.4093368,0.0,0.0
-5.6395156,-2.4187687,0.0,0.0
-5.6363002,-2.4282757,0.0,0.0
-5.6330182,-2.4378578,0.0,0.0
-5.6296676,-2.447515,0.0,0.0
-5.6262467,-2.4572471,0.0,0.0
-5.6229771,-2.466431,0.0,0.0
-5.6196662,-2.4756175,0.0,0.0
-5.6162914,-2.484867,0.0,0.0
-5.6128521,-2.4941786,0.0,0.0
-5.6093478,-2.5035513,0.0,0.0
-5.6057777,-2.5129841,0.0,0.0
-5.6021413,-2.5224761,0.0,0.0
-5.5984378,-2.5320263,0.0,0.0
-5.5947291,-2.5414754,0.0,0.0
-5.5911345,-2.5505281,0.0,0.0
-5.5874793,-2.5596295,0.0,0.0
-5.583763,-2.5687787,0.0,0.0
-5.579985,-2.577975,0.0,0.0
-5.5761447,-2.5872177,0.0,0.0
-5.5722415,-2.5965061,0.0,0.0
-5.5682749,-2.6058393,0.0,0.0
-5.5642442,-2.6152166,0.0,0.0
-5.5601562,-2.6246207,0.0,0.0
-5.5562327,-2.6335481,0.0,0.0
-5.5522509,-2.6425126,0.0,0.0
-5.5482104,-2.6515135,0.0,0.0
-5.5441108,-2.6605501,0.0,0.0
-5.5399519,-2.6696214,0.0,0.0
-5.5357333,-2.6787269,0.0,0.0
-5.5314546,-2.6878657,0.0,0.0
-5.5271156,-2.6970372,0.0,0.0
-5.5227159,-2.7062404,0.0,0.0
-5.5183111,-2.7153593,0.0,0.0
-5.5140184,-2.7241571,0.0,0.0
-5.5096701,-2.7329817,0.0,0.0
-5.505266,-2.7418322,0.0,0.0
-5.5008059,-2.7507079,0.0,0.0
-5.4962895,-2.7596082,0.0,0.0
-5.4917167,-2.7685324,0.0,0.0
-5.4870871,-2.7774798,0.0,0.0
-5.4824007,-2.7864497,0.0,0.0
-5.4776571,-2.7954414,0.0,0.0
-5.4728561,-2.8044542,0.0,0.0
-5.4682033,-2.8131069,0.0,0.0
-5.4635088,-2.8217567,0.0,0.0
-5.4587615,-2.8304239,0.0,0.0
-5.4539613,-2.8391079,0.0,0.0
-5.4491079,-2.8478081,0.0,0.0
-5.4442013,-2.8565237,0.0,0.0
-5.4392413,-2.8652543,0.0,0.0
-5.4342279,-2.8739991,0.0,0.0
-5.4291608,-2.8827576,0.0,0.0
-5.42404,-2.891529,0.0,0.0
-5.4188995,-2.9002549,0.0,0.0
-5.413876,-2.9087073,0.0,0.0
-5.4088026,-2.91717,0.0,0.0
-5.4036792,-2.9256424,0.0,0.0
-5.3985057,-2.9341239,0.0,0.0
-5.393282,-2.942614,0.0,0.0
-5.3880082,-2.9511121,0.0,0.0
-5.3826841,-2.9596176,0.0,0.0
-5.3773097,-2.9681301,0.0,0.0
-5.3718849,-2.9766488,0.0,0.0
-5.3664097,-2.9851733,0.0,0.0
-5.360884,-2.9937029,0.0,0.0
-5.3554893,-3.0019603,0.0,0.0
-5.3500563,-3.0102078,0.0,0.0
-5.344576,-3.0184586,0.0,0.0
-5.3390485,-3.0267121,0.0,0.0
-5.3334738,-3.0349679,0.0,0.0
-5.3278518,-3.0432254,0.0,0.0
-5.3221825,-3.0514841,0.0,0.0
-5.3164658,-3.0597435,0.0,0.0
-5.3107019,-3.0680031,0.0,0.0
-5.3048905,-3.0762624,0.0,0.0
-5.2990319,-3.0845208,0.0,0.0
-5.2931856,-3.0926947,0.0,0.0
-5.2874093,-3.100706,0.0,0.0
-5.2815883,-3.1087151,0.0,0.0
-5.2757228,-3.1167216,0.0,0.0
-5.2698127,-3.124725,0.0,0.0
-5.263858,-3.1327247,0.0,0.0
-5.2578588,-3.1407205,0.0,0.0
-5.2518151,-3.1487117,0.0,0.0
-5.2457269,-3.1566979,0.0,0.0
-5.2395943,-3.1646787,0.0,0.0
-5.2334171,-3.1726536,0.0,0.0
-5.2271956,-3.1806221,0.0,0.0
-5.2209901,-3.1885073,0.0,0.0
-5.2148418,-3.1962588,0.0,0.0
-5.2086515,-3.2040029,0.0,0.0
-5.2024191,-3.2117394,0.0,0.0
-5.1961448,-3.2194676,0.0,0.0
-5.1898284,-3.2271873,0.0,0.0
-5.1834702,-3.234898,0.0,0.0
-5.1770701,-3.2425993,0.0,0.0
-5.1706281,-3.2502908,0.0,0.0
-5.1641444,-3.2579721,0.0,0.0
-5.157619,-3.2656427,0.0,0.0
-5.1510519,-3.2733023,0.0,0.0
-5.1444574,-3.2809339,0.0,0.0
-5.1379538,-3.2884024,0.0,0.0
-5.1314104,-3.2958592,0.0,0.0
-5.1248275,-3.3033039,0.0,0.0
-5.118205,-3.310736,0.0,0.0
-5.1115429,-3.3181553,0.0,0.0
-5.1048415,-3.3255614,0.0,0.0
-5.0981006,-3.3329539,0.0,0.0
-5.0913205,-3.3403323,0.0,0.0
-5.0845012,-3.3476965,0.0,0.0
-5.0776427,-3.3550459,0.0,0.0
-5.0707451,-3.3623802,0.0,0.0
-5.0638084,-3.369699,0.0,0.0
-5.0569045,-3.3769272,0.0,0.0
-5.0500232,-3.3840768,0.0,0.0
-5.0431045,-3.3912105,0.0,0.0
-5.0361485,-3.3983279,0.0,0.0
-5.0291554,-3.4054287,0.0,0.0
-5.0221252,-3.4125125,0.0,0.0
-5.015058,-3.4195791,0.0,0.0
-5.0079539,-3.4266281,0.0,0.0
-5.000813,-3.4336592,0.0,0.0
-4.9936353,-3.440672,0.0,0.0
-4.986421,-3.4476662,0.0,0.0
-4.9791702,-3.4546414,0.0,0.0
-4.9718828,-3.4615974,0.0,0.0
-4.9646479,-3.46845,0.0,0.0
-4.9574076,-3.475255,0.0,0.0
-4.9501324,-3.4820403,0.0,0.0
-4.9428222,-3.4888058,0.0,0.0
-4.9354772,-3.4955511,0.0,0.0
-4.9280975,-3.502276,0.0,0.0
-4.9206831,-3.5089801,0.0,0.0
-4.9132342,-3.5156631,0.0,0.0
-4.9057509,-3.5223247,0.0,0.0
-4.8982332,-3.5289647,0.0,0.0
-4.8906813,-3.5355828,0.0,0.0
-4.8830953,-3.5421786,0.0,0.0
-4.8754753,-3.5487518,0.0,0.0
-4.8679004,-3.5552348,0.0,0.0
-4.86032,-3.5616718,0.0,0.0
-4.8527069,-3.5680859,0.0,0.0
-4.8450612,-3.5744771,0.0,0.0
-4.8373829,-3.580845,0.0,0.0
-4.8296721,-3.5871893,0.0,0.0
-4.8219291,-3.5935099,0.0,0.0
-4.8141538,-3.5998064,0.0,0.0
-4.8063464,-3.6060785,0.0,0.0
-4.798507,-3.6123261,0.0,0.0
-4.7906358,-3.6185488,0.0,0.0
-4.7827328,-3.6247464,0.0,0.0
-4.7747981,-3.6309187,0.0,0.0
-4.7668848,-3.6370247,0.0,0.0
-4.7589836,-3.6430722,0.0,0.0
-4.7510518,-3.6490943,0.0,0.0
-4.7430896,-3.6550906,0.0,0.0
-4.7350972,-3.6610609,0.0,0.0
-4.7270745,-3.6670051,0.0,0.0
-4.7190218,-3.6729229,0.0,0.0
-4.7109391,-3.678814,0.0,0.0
-4.7028266,-3.6846782,0.0,0.0
-4.6946844,-3.6905153,0.0,0.0
-4.6865127,-3.6963251,0.0,0.0
-4.6783115,-3.7021073,0.0,0.0
-4.6700809,-3.7078618,0.0,0.0
-4.6618386,-3.7135761,0.0,0.0
-4.6536367,-3.7192148,0.0,0.0
-4.6454065,-3.7248257,0.0,0.0
-4.6371481,-3.7304084,0.0,0.0
-4.6288616,-3.735963,0.0,0.0
-4.6205471,-3.7414891,0.0,0.0
-4.6122048,-3.7469865,0.0,0.0
-4.6038348,-3.7524551,0.0,0.0
-4.5954372,-3.7578946,0.0,0.0
-4.5870121,-3.7633049,0.0,0.0
-4.5785598,-3.7686857,0.0,0.0
-4.5700803,-3.7740369,0.0,0.0
-4.5615737,-3.7793583,0.0,0.0
-4.5530402,-3.7846496,0.0,0.0
-4.5445362,-3.7898762,0.0,0.0
-4.536029,-3.7950588,0.0,0.0
-4.5274958,-3.8002114,0.0,0.0
-4.5189366,-3.8053338,0.0,0.0
-4.5103518,-3.8104258,0.0,0.0
-4.5017412,-3.8154873,0.0,0.0
-4.4931053,-3.8205182,0.0,0.0
-4.4844439,-3.8255181,0.0,0.0
-4.4757574,-3.8304871,0.0,0.0
-4.4670458,-3.8354248,0.0,0.0
-4.4583092,-3.8403312,0.0,0.0
-4.4495478,-3.8452061,0.0,0.0
-4.4407618,-3.8500492,0.0,0.0
-4.431958,-3.8548568,0.0,0.0
-4.4231967,-3.8595965,0.0,0.0
-4.4144115,-3.8643045,0.0,0.0
-4.4056026,-3.8689808,0.0,0.0
-4.3967701,-3.8736251,0.0,0.0
-4.3879143,-3.8782374,0.0,0.0
-4.3790351,-3.8828175,0.0,0.0
-4.3701328,-3.8873653,0.0,0.0
-4.3612075,-3.8918806,0.0,0.0
-4.3522594,-3.8963633,0.0,0.0
-4.3432885,-3.9008133,0.0,0.0
-4.3342951,-3.9052304,0.0,0.0
-4.3252792,-3.9096145,0.0,0.0
-4.316241,-3.9139654,0.0,0.0
-4.3072057,-3.9182712,0.0,0.0
-4.2981927,-3.922523,0.0,0.0
-4.2891582,-3.9267418,0.0,0.0
-4.2801024,-3.9309275,0.0,0.0
-4.2710253,-3.9350799,0.0,0.0
-4.2619271,-3.9391989,0.0,0.0
-4.2528079,-3.9432845,0.0,0.0
-4.243668,-3.9473366,0.0,0.0
-4.2345074,-3.9513549,0.0,0.0
-4.2253264,-3.9553395,0.0,0.0
-4.2161249,-3.9592902,0.0,0.0
-4.2069032,-3.9632069,0.0,0.0
-4.1976615,-3.9670895,0.0,0.0
-4.1883998,-3.9709378,0.0,0.0
-4.179153,-3.9747377,0.0,0.0
-4.1699182,-3.9784907,0.0,0.0
-4.1606641,-3.9822096,0.0,0.0
-4.1513911,-3.9858945,0.0,0.0
-4.1420991,-3.9895451,0.0,0.0
-4.1327883,-3.9931615,0.0,0.0
-4.1234589,-3.9967436,0.0,0.0
-4.1141111,-4.0002912,0.0,0.0
-4.1047449,-4.0038044,0.0,0.0
-4.0953606,-4.0072829,0.0,0.0
-4.0859582,-4.0107268,0.0,0.0
-4.076538,-4.0141359,0.0,0.0
-4.0671,-4.0175101,0.0,0.0
-4.0576445,-4.0208495,0.0,0.0
-4.048209,-4.0241409,0.0,0.0
-4.0387827,-4.0273884,0.0,0.0
-4.0293396,-4.0306013,0.0,0.0
-4.0198796,-4.0337795,0.0,0.0
-4.0104031,-4.036923,0.0,0.0
-4.0009101,-4.0400316,0.0,0.0
-3.9914009,-4.0431053,0.0,0.0
-3.9818754,-4.0461442,0.0,0.0
-3.972334,-4.049148,0.0,0.0
-3.9627767,-4.0521168,0.0,0.0
-3.9532036,-4.0550506,0.0,0.0
-3.9436151,-4.0579492,0.0,0.0
-3.9340111,-4.0608126,0.0,0.0
-3.9243918,-4.0636407,0.0,0.0
-3.914792,-4.0664236,0.0,0.0
-3.9052049,-4.0691636,0.0,0.0
-3.8956031,-4.0718686,0.0,0.0
-3.8859868,-4.0745387,0.0,0.0
-3.8763563,-4.0771739,0.0,0.0
-3.8667115,-4.079774,0.0,0.0
-3.8570527,-4.082339,0.0,0.0
-3.84738,-4.084869,0.0,0.0
-3.8376937,-4.0873639,0.0,0.0
-3.8279937,-4.0898237,0.0,0.0
-3.8182803,-4.0922482,0.0,0.0
-3.8085536,-4.0946376,0.0,0.0
-3.7988138,-4.0969918,0.0,0.0
-3.789061,-4.0993108,0.0,0.0
-3.7793216,-4.1015883,0.0,0.0
-3.7696037,-4.103823,0.0,0.0
-3.7598733,-4.1060228,0.0,0.0
-3.7501307,-4.1081878,0.0,0.0
-3.740376,-4.1103178,0.0,0.0
-3.7306094,-4.112413,0.0,0.0
-3.720831,-4.1144733,0.0,0.0
-3.7110409,-4.1164987,0.0,0.0
-3.7012394,-4.1184892,0.0,0.0
-3.6914265,-4.1204447,0.0,0.0
-3.6816024,-4.1223654,0.0,0.0
-3.6717672,-4.1242511,0.0,0.0
-3.6619212,-4.1261019,0.0,0.0
-3.6520643,-4.1279178,0.0,0.0
-3.6422101,-4.1296964,0.0,0.0
-3.6323903,-4.1314323,0.0,0.0
-3.6225603,-4.1331337,0.0,0.0
-3.6127203,-4.1348005,0.0,0.0
-3.6028703,-4.1364329,0.0,0.0
-3.5930106,-4.1380309,0.0,0.0
-3.5831413,-4.1395944,0.0,0.0
-3.5732625,-4.1411235,0.0,0.0
-3.5633744,-4.1426181,0.0,0.0
-3.5534771,-4.1440784,0.0,0.0
-3.5435708,-4.1455043,0.0,0.0
-3.5336556,-4.1468958,0.0,0.0
-3.5237316,-4.148253,0.0,0.0
-3.5137991,-4.1495759,0.0,0.0
-3.503858,-4.1508645,0.0,0.0
-3.4939602,-4.1521124,0.0,0.0
-3.4840578,-4.1533259,0.0,0.0
-3.4741475,-4.1545056,0.0,0.0
-3.4642294,-4.1556516,0.0,0.0
-3.4543037,-4.1567637,0.0,0.0
-3.4443705,-4.1578422,0.0,0.0
-3.4344299,-4.1588869,0.0,0.0
-3.4244821,-4.159898,0.0,0.0
-3.4145271,-4.1608755,0.0,0.0
-3.4045653,-4.1618194,0.0,0.0
-3.3945966,-4.1627298,0.0,0.0
-3.3846213,-4.1636067,0.0,0.0
-3.3746395,-4.1644501,0.0,0.0
-3.3646513,-4.1652602,0.0,0.0
-3.3546855,-4.1660346,0.0,0.0
-3.3447359,-4.1667743,0.0,0.0
-3.3347804,-4.1674811,0.0,0.0
-3.3248191,-4.168155,0.0,0.0
-3.3148522,-4.1687961,0.0,0.0
-3.3048799,-4.1694044,0.0,0.0
-3.2949022,-4.16998,0.0,0.0
-3.2849193,-4.170523,0.0,0.0
-3.2749313,-4.1710334,0.0,0.0
-3.2649384,-4.1715112,0.0,0.0
-3.2549406,-4.1719566,0.0,0.0
-3.2449383,-4.1723695,0.0,0.0
-3.2349314,-4.1727501,0.0,0.0
-3.2249201,-4.1730984,0.0,0.0
-3.2149099,-4.1734143,0.0,0.0
-3.2049356,-4.173697,0.0,0.0
-3.1949573,-4.1739478,0.0,0.0
-3.1849752,-4.1741669,0.0,0.0
-3.1749895,-4.1743543,0.0,0.0
-3.1650002,-4.1745102,0.0,0.0
-3.1550075,-4.1746345,0.0,0.0
-3.1450115,-4.1747274,0.0,0.0
-3.1350124,-4.1747889,0.0,0.0
-3.1250103,-4.1748192,0.0,0.0
-3.1150053,-4.1748182,0.0,0.0
-3.1049975,-4.174786,0.0,0.0
-3.0949871,-4.1747229,0.0,0.0
-3.0849742,-4.1746287,0.0,0.0
-3.074959,-4.1745036,0.0,0.0
-3.0649646,-4.1743481,0.0,0.0
-3.0549833,-4.1741622,0.0,0.0
-3.045,-4.1739459,0.0,0.0
-3.0350149,-4.1736993,0.0,0.0
-3.025028,-4.1734225,0.0,0.0
-3.0150396,-4.1731155,0.0,0.0
-3.0050498,-4.1727785,0.0,0.0
-2.9950586,-4.1724114,0.0,0.0
-2.9850662,-4.1720145,0.0,0.0
-2.9750728,-4.1715879,0.0,0.0
-2.9650784,-4.1711315,0.0,0.0
-2.9550832,-4.1706455,0.0,0.0
-2.9450873,-4.17013,0.0,0.0
-2.9350908,-4.1695851,0.0,0.0
-2.925095,-4.169011,0.0,0.0
-2.9151273,-4.1684094,0.0,0.0
-2.9051594,-4.1677788,0.0,0.0
-2.8951914,-4.1671194,0.0,0.0
-2.8852235,-4.1664312,0.0,0.0
-2.8752557,-4.1657144,0.0,0.0
-2.8652882,-4.1649691,0.0,0.0
-2.8553212,-4.1641954,0.0,0.0
-2.8453546,-4.1633933,0.0,0.0
-2.8353886,-4.1625631,0.0,0.0
-2.8254235,-4.1617047,0.0,0.0
-2.8154591,-4.1608184,0.0,0.0
-2.8054958,-4.1599042,0.0,0.0
-2.7955336,-4.1589622,0.0,0.0
-2.7855726,-4.1579925,0.0,0.0
-2.7756213,-4.1569961,0.0,0.0
-2.7656825,-4.1559734,0.0,0.0
-2.7557453,-4.1549235,0.0,0.0
-2.7458097,-4.1538466,0.0,0.0
-2.735876,-4.1527426,0.0,0.0
-2.7259441,-4.1516118,0.0,0.0
-2.7160143,-4.1504542,0.0,0.0
-2.7060866,-4.14927,0.0,0.0
-2.6961611,-4.1480593,0.0,0.0
-2.686238,-4.1468222,0.0,0.0
-2.6763173,-4.1455588,0.0,0.0
-2.6663992,-4.1442693,0.0,0.0
-2.6564838,-4.1429538,0.0,0.0
-2.6465712,-4.1416124,0.0,0.0
-2.6366615,-4.1402452,0.0,0.0
-2.6267611,-4.1388532,0.0,0.0
-2.6168654,-4.137436,0.0,0.0
-2.6069729,-4.1359933,0.0,0.0
-2.5970838,-4.1345254,0.0,0.0
-2.5871981,-4.1330324,0.0,0.0
-2.5773159,-4.1315143,0.0,0.0
-2.5674373,-4.1299714,0.0,0.0
-2.5575625,-4.1284036,0.0,0.0
-2.5476915,-4.1268112,0.0,0.0
-2.5378245,-4.1251943,0.0,0.0
-2.5279615,-4.1235529,0.0,0.0
-2.5181027,-4.1218872,0.0,0.0
-2.5082481,-4.1201974,0.0,0.0
-2.4983978,-4.1184834,0.0,0.0
-2.4885514,-4.1167455,0.0,0.0
-2.4787061,-4.114983,0.0,0.0
-2.4688654,-4.1131968,0.0,0.0
-2.4590294,-4.1113869,0.0,0.0
-2.4491983,-4.1095534,0.0,0.0
-2.4393721,-4.1076963,0.0,0.0
-2.429551,-4.1058158,0.0,0.0
-2.419735,-4.1039119,0.0,0.0
-2.4099243,-4.1019848,0.0,0.0
-2.4001189,-4.1000344,0.0,0.0
-2.3903189,-4.0980609,0.0,0.0
-2.3805244,-4.0960643,0.0,0.0
-2.3707356,-4.0940447,0.0,0.0
-2.3609525,-4.0920023,0.0,0.0
-2.3511752,-4.089937,0.0,0.0
-2.3413961,-4.0878474,0.0,0.0
-2.3316152,-4.0857334,0.0,0.0
-2.3218405,-4.0835967,0.0,0.0
-2.3120719,-4.0814374,0.0,0.0
-2.3023097,-4.0792556,0.0,0.0
-2.2925538,-4.0770515,0.0,0.0
-2.2828045,-4.0748249,0.0,0.0
-2.2730617,-4.0725762,0.0,0.0
-2.2633256,-4.0703052,0.0,0.0
-2.2535963,-4.0680121,0.0,0.0
-2.2438738,-4.065697,0.0,0.0
-2.2341583,-4.0633599,0.0,0.0
-2.2244499,-4.061001,0.0,0.0
-2.2147486,-4.0586202,0.0,0.0
-2.2050545,-4.0562177,0.0,0.0
-2.1953443,-4.0537877,0.0,0.0
-2.1856382,-4.0513352,0.0,0.0
-2.1759396,-4.048861,0.0,0.0
-2.1662487,-4.0463654,0.0,0.0
-2.1565655,-4.0438483,0.0,0.0
-2.1468901,-4.0413099,0.0,0.0
-2.1372226,-4.0387503,0.0,0.0
-2.1275631,-4.0361695,0.0,0.0
-2.1179117,-4.0335677,0.0,0.0
-2.1082685,-4.0309448,0.0,0.0
-2.0986336,-4.0283011,0.0,0.0
-2.089007,-4.0256366,0.0,0.0
-2.0793888,-4.0229513,0.0,0.0
-2.0697792,-4.0202454,0.0,0.0
-2.0601669,-4.0175158,0.0,0.0
-2.050536,-4.0147578,0.0,0.0
-2.040914,-4.0119793,0.0,0.0
-2.031301,-4.0091803,0.0,0.0
-2.021697,-4.006361,0.0,0.0
-2.0121021,-4.0035215,0.0,0.0
-2.0025164,-4.0006617,0.0,0.0
-1.9929401,-3.997782,0.0,0.0
-1.9833731,-3.9948822,0.0,0.0
-1.9738155,-3.9919626,0.0,0.0
-1.9642675,-3.9890232,0.0,0.0
-1.9547292,-3.9860641,0.0,0.0
-1.9452006,-3.9830854,0.0,0.0
-1.9356817,-3.9800872,0.0,0.0
-1.9261728,-3.9770696,0.0,0.0
-1.9166349,-3.9740201,0.0,0.0
-1.9070955,-3.9709476,0.0,0.0
-1.8975665,-3.9678556,0.0,0.0
-1.8880477,-3.9647444,0.0,0.0
-1.8785394,-3.961614,0.0,0.0
-1.8690416,-3.9584645,0.0,0.0
-1.8595543,-3.955296,0.0,0.0
-1.8500777,-3.9521085,0.0,0.0
-1.8406119,-3.9489021,0.0,0.0
-1.8311569,-3.945677,0.0,0.0
-1.8217128,-3.9424332,0.0,0.0
-1.8122796,-3.9391707,0.0,0.0
-1.8028576,-3.9358898,0.0,0.0
-1.7934467,-3.9325904,0.0,0.0
-1.7840268,-3.9292654,0.0,0.0
-1.7745764,-3.9259072,0.0,0.0
-1.7651376,-3.9225306,0.0,0.0
-1.7557105,-3.9191356,0.0,0.0
-1.746295,-3.9157224,0.0,0.0
-1.7368913,-3.912291,0.0,0.0
-1.7274995,-3.9088416,0.0,0.0
-1.7181196,-3.9053741,0.0,0.0
-1.7087518,-3.9018888,0.0,0.0
-1.6993961,-3.8983856,0.0,0.0
-1.6900525,-3.8948647,0.0,0.0
-1.6807212,-3.8913262,0.0,0.0
-1.6714023,-3.8877701,0.0,0.0
-1.6620957,-3.8841965,0.0,0.0
-1.6528017,-3.8806056,0.0,0.0
-1.6434485,-3.8769694,0.0,0.0
-1.6341063,-3.8733151,0.0,0.0
-1.6247771,-3.8696434,0.0,0.0
-1.6154609,-3.8659544,0.0,0.0
-1.6061577,-3.8622483,0.0,0.0
-1.5968677,-3.8585251,0.0,0.0
-1.587591,-3.8547849,0.0,0.0
-1.5783275,-3.8510279,0.0,0.0
-1.5690774,-3.847254,0.0,0.0
-1.5598408,-3.8434635,0.0,0.0
-1.5506177,-3.8396564,0.0,0.0
-1.5414081,-3.8358329,0.0,0.0
-1.5322123,-3.8319929,0.0,0.0
-1.5230302,-3.8281367,0.0,0.0
-1.513799,-3.8242376,0.0,0.0
-1.5045598,-3.8203128,0.0,0.0
-1.4953347,-3.8163716,0.0,0.0
-1.4861239,-3.8124143,0.0,0.0
-1.4769275,-3.808441,0.0,0.0
-1.4677455,-3.8044516,0.0,0.0
-1.458578,-3.8004465,0.0,0.0
-1.449425,-3.7964255,0.0,0.0
-1.4402867,-3.792389,0.0,0.0
-1.4311631,-3.7883369,0.0,0.0
-1.4220543,-3.7842694,0.0,0.0
-1.4129603,-3.7801866,0.0,0.0
-1.4038811,-3.7760885,0.0,0.0
-1.394817,-3.7719754,0.0,0.0
-1.3857068,-3.7678193,0.0,0.0
-1.3765764,-3.7636318,0.0,0.0
-1.3674615,-3.7594292,0.0,0.0
-1.3583622,-3.7552116,0.0,0.0
-1.3492785,-3.7509792,0.0,0.0
-1.3402104,-3.7467321,0.0,0.0
-1.3311581,-3.7424703,0.0,0.0
-1.3221216,-3.738194,0.0,0.0
-1.3131009,-3.7339034,0.0,0.0
-1.3040962,-3.7295984,0.0,0.0
-1.2951074,-3.7252793,0.0,0.0
-1.2861347,-3.7209462,0.0,0.0
-1.2771781,-3.7165991,0.0,0.0
-1.2682376,-3.7122382,0.0,0.0
-1.2592405,-3.7078278,0.0,0.0
-1.2502249,-3.7033863,0.0,0.0
-1.2412261,-3.6989311,0.0,0.0
-1.232244,-3.6944622,0.0,0.0
-1.2232788,-3.6899797,0.0,0.0
-1.2143305,-3.6854839,0.0,0.0
-1.205399,-3.6809748,0.0,0.0
-1.1964846,-3.6764525,0.0,0.0
-1.1875872,-3.6719172,0.0,0.0
-1.1787069,-3.6673689,0.0,0.0
-1.1698438,-3.6628079,0.0,0.0
-1.1609978,-3.6582343,0.0,0.0
