1.2734593;-4.1587264;3.5587542;-0.9636465;0.2138718;1.4794883;-1.1060677
1.2816749;-4.1530061;3.5556459;-0.9615085;0.2132723;1.4894848;-1.1051012
1.2898875;-4.1472618;3.5525376;-0.9593740;0.2126820;1.4994814;-1.1041348
1.2980971;-4.1414935;3.5494293;-0.9572430;0.2121008;1.5094779;-1.1031683
1.3063036;-4.1357013;3.5463210;-0.9551154;0.2115286;1.5194744;-1.1022018
1.3145069;-4.1298851;3.5432127;-0.9529911;0.2109652;1.5294710;-1.1557864
1.3226041;-4.1241184;3.5399504;-0.9508967;0.2104143;1.5394675;-1.1547610
1.3306980;-4.1183286;3.5366879;-0.9488054;0.2098723;1.5494641;-1.1536963
1.3387884;-4.1125156;3.5334254;-0.9467173;0.2093391;1.5594606;-1.1526315
1.3468753;-4.1066795;3.5301630;-0.9446322;0.2088146;1.5694571;-1.1515668
1.3549586;-4.1008204;3.5269005;-0.9425501;0.2082988;1.5794537;-1.1505021
1.3630381;-4.0949383;3.5236381;-0.9404710;0.2077916;1.5894502;-1.1494373
1.3711138;-4.0890333;3.5203756;-0.9383946;0.2072930;1.5994468;-1.1483726
1.3791856;-4.0831054;3.5171132;-0.9363211;0.2068027;1.6094433;-1.1473079
1.3872534;-4.0771547;3.5138507;-0.9342504;0.2063209;1.6194399;-1.1462432
1.3953170;-4.0711813;3.5105882;-0.9321823;0.2058474;1.6294364;-1.1451784
1.4033765;-4.0651851;3.5073258;-0.9301168;0.2053821;1.6394329;-1.1649945
1.4113926;-4.0591954;3.5040038;-0.9280639;0.2049273;1.6494295;-1.1925660
1.4193509;-4.0532236;3.5005998;-0.9260272;0.2044840;1.6594260;-1.1914070
1.4273047;-4.0472298;3.4971959;-0.9239928;0.2040488;1.6694226;-1.1902479
1.4352540;-4.0412140;3.4937920;-0.9219608;0.2036217;1.6794191;-1.1890888
1.4431988;-4.0351762;3.4903881;-0.9199310;0.2032027;1.6894157;-1.1879298
1.4511388;-4.0291166;3.4869842;-0.9179034;0.2027916;1.6994122;-1.1867707
1.4590740;-4.0230352;3.4835803;-0.9158780;0.2023884;1.7094087;-1.1856116
1.4670042;-4.0169320;3.4801764;-0.9138547;0.2019930;1.7194053;-1.1844526
1.4749295;-4.0108071;3.4767724;-0.9118335;0.2016054;1.7294018;-1.1832935
1.4828497;-4.0046606;3.4733685;-0.9098142;0.2012256;1.7393984;-1.1821345
1.4907647;-3.9984925;3.4699646;-0.9077969;0.2008534;1.7493949;-1.1809754
1.4986743;-3.9923028;3.4665607;-0.9057814;0.2004888;1.7593915;-1.2117676
1.5065203;-3.9861375;3.4630645;-0.9037826;0.2001369;1.7693880;-1.2236812
1.5143368;-3.9799701;3.4595304;-0.9017916;0.1997946;1.7793845;-1.2224318
1.5221479;-3.9737818;3.4559963;-0.8998023;0.1994599;1.7893811;-1.2211824
1.5299534;-3.9675725;3.4524622;-0.8978145;0.1991326;1.7993776;-1.2199329
1.5377532;-3.9613425;3.4489281;-0.8958283;0.1988128;1.8093742;-1.2186835
1.5455473;-3.9550916;3.4453940;-0.8938435;0.1985004;1.8193707;-1.2174341
1.5533354;-3.9488201;3.4418599;-0.8918601;0.1981953;1.8293673;-1.2161847
1.5611176;-3.9425279;3.4383258;-0.8898781;0.1978975;1.8393638;-1.2149353
1.5688937;-3.9362150;3.4347917;-0.8878975;0.1976070;1.8493603;-1.2136858
1.5766636;-3.9298817;3.4312576;-0.8859181;0.1973236;1.8593569;-1.2124364
1.5844273;-3.9235278;3.4277235;-0.8839398;0.1970473;1.8693534;-1.2111870
1.5921846;-3.9171535;3.4241894;-0.8819628;0.1967781;1.8793500;-1.2457941
1.5998724;-3.9108109;3.4205505;-0.8800029;0.1965232;1.8893465;-1.2497043
1.6075445;-3.9044559;3.4168963;-0.8780463;0.1962764;1.8993430;-1.2483685
1.6152100;-3.8980811;3.4132421;-0.8760906;0.1960367;1.9093396;-1.2470327
1.6228689;-3.8916864;3.4095879;-0.8741359;0.1958039;1.9193361;-1.2456969
1.6305211;-3.8852719;3.4059337;-0.8721819;0.1955782;1.9293327;-1.2443611
1.6381664;-3.8788376;3.4022795;-0.8702287;0.1953594;1.9393292;-1.2430254
1.6458048;-3.8723837;3.3986253;-0.8682761;0.1951474;1.9493258;-1.2416896
1.6534362;-3.8659102;3.3949711;-0.8663243;0.1949423;1.9593223;-1.2403538
1.6610604;-3.8594170;3.3913169;-0.8643730;0.1947440;1.9693188;-1.2390180
1.6686774;-3.8529044;3.3876627;-0.8624224;0.1945524;1.9793154;-1.2376822
1.6762871;-3.8463723;3.3840085;-0.8604722;0.1943676;1.9893119;-1.2363464
1.6838893;-3.8398208;3.3803543;-0.8585225;0.1941894;1.9993085;-1.2696906
1.6914262;-3.8333000;3.3765974;-0.8565879;0.1940261;2.0093050;-1.2710835
1.6989509;-3.8267642;3.3728322;-0.8546549;0.1938701;2.0193016;-1.2696653
1.7064681;-3.8202096;3.3690670;-0.8527221;0.1937208;2.0292981;-1.2682472
1.7139775;-3.8136360;3.3653018;-0.8507894;0.1935782;2.0392946;-1.2668290
1.7214791;-3.8070437;3.3615366;-0.8488569;0.1934422;2.0492912;-1.2654108
1.7289728;-3.8004325;3.3577714;-0.8469245;0.1933128;2.0592877;-1.2639927
1.7364586;-3.7938027;3.3540062;-0.8449921;0.1931899;2.0692843;-1.2625745
1.7439362;-3.7871542;3.3502411;-0.8430596;0.1930735;2.0792808;-1.2611564
1.7514056;-3.7804871;3.3464759;-0.8411271;0.1929636;2.0892774;-1.2597382
1.7588668;-3.7738015;3.3427107;-0.8391945;0.1928602;2.0992739;-1.2583201
1.7663195;-3.7670973;3.3389455;-0.8372616;0.1927631;2.1092704;-1.2569019
1.7737637;-3.7603748;3.3351803;-0.8353286;0.1926725;2.1192670;-1.2855317
1.7811529;-3.7536760;3.3313249;-0.8334073;0.1925961;2.1292635;-1.2881914
1.7885271;-3.7469650;3.3274571;-0.8314874;0.1925271;2.1392601;-1.2866949
1.7958927;-3.7402360;3.3235893;-0.8295669;0.1924647;2.1492566;-1.2851984
1.8032494;-3.7334890;3.3197215;-0.8276460;0.1924086;2.1592531;-1.2837018
1.8105973;-3.7267241;3.3158537;-0.8257245;0.1923589;2.1692497;-1.2822053
1.8179362;-3.7199414;3.3119859;-0.8238025;0.1923156;2.1792462;-1.2807088
1.8252660;-3.7131409;3.3081181;-0.8218797;0.1922785;2.1892428;-1.2792123
1.8325867;-3.7063226;3.3042503;-0.8199563;0.1922478;2.1992393;-1.2777158
1.8398981;-3.6994867;3.3003824;-0.8180322;0.1922234;2.2092359;-1.2762193
1.8472002;-3.6926331;3.2965146;-0.8161073;0.1922052;2.2192324;-1.2747228
1.8544927;-3.6857620;3.2926468;-0.8141815;0.1921932;2.2292289;-1.2732262
1.8617757;-3.6788734;3.2887790;-0.8122548;0.1921875;2.2392255;-1.2949738
1.8690165;-3.6719982;3.2848405;-0.8103359;0.1921943;2.2492220;-1.3013345
1.8762366;-3.6651163;3.2808778;-0.8084187;0.1922095;2.2592186;-1.2997637
1.8834470;-3.6582173;3.2769151;-0.8065005;0.1922311;2.2692151;-1.2981929
1.8906475;-3.6513012;3.2729525;-0.8045812;0.1922589;2.2792117;-1.2966221
1.8978380;-3.6443681;3.2689898;-0.8026606;0.1922930;2.2892082;-1.2950513
1.9050185;-3.6374180;3.2650272;-0.8007388;0.1923333;2.2992047;-1.2934805
1.9121888;-3.6304509;3.2610645;-0.7988157;0.1923798;2.3092013;-1.2919097
1.9193488;-3.6234671;3.2571019;-0.7968912;0.1924325;2.3191978;-1.2903389
1.9264985;-3.6164664;3.2531392;-0.7949654;0.1924914;2.3291944;-1.2887681
1.9336378;-3.6094489;3.2491765;-0.7930381;0.1925565;2.3391909;-1.2871973
1.9407664;-3.6024148;3.2452139;-0.7911093;0.1926277;2.3491875;-1.2856265
