# x_m,y_m,w_tr_left_m,w_tr_right_m 
-0.21287499999999948,2.64012,0.8500000000000001,0.55
-0.012874999999999304,2.5401200000000004,0.7000000000000001,0.65
0.18712499999999999,2.44012,0.6000000000000001,0.8
0.38712500000000016,2.34012,0.45,0.9
0.5871250000000003,2.2401200000000006,0.35000000000000003,1.05
0.7871250000000005,2.14012,0.2,1.1500000000000001
0.9871250000000007,2.0401200000000004,0.2,1.55
1.0871250000000003,1.8401200000000002,0.25,1.3
1.0871250000000003,1.64012,0.25,1.3
1.0871250000000003,1.4401199999999998,0.25,1.35
1.0871250000000003,1.2401200000000001,0.25,1.4000000000000001
1.0871250000000003,1.04012,0.25,1.4000000000000001
1.0871250000000003,0.8401200000000002,0.25,1.4000000000000001
1.0871250000000003,0.64012,0.25,1.5
0.9871250000000007,0.44011999999999984,0.25,1.7000000000000002
0.7871250000000005,0.3401200000000002,0.35000000000000003,1.3
0.5871250000000003,0.2401200000000001,0.45,1.1500000000000001
0.38712500000000016,0.14012000000000002,0.5,1.1
0.18712499999999999,0.040119999999999933,0.55,0.9500000000000001
